これは【RubyMine】のショートカットキーのクイズです。全部で【10問】あります。[改行][改行]「あらゆるものをサーチする」は何？,4,あ,い,う,Shift+Shift
これは【RubyMine】のショートカットキーのクイズです。全部で【10問】あります。[改行][改行]「宣言された場所や定義元にジャンプする」は何？,4,あ,い,う,⌘+Click / ⌘B or Ctrl+Click / Ctrl+B
これは【RubyMine】のショートカットキーのクイズです。全部で【10問】あります。[改行][改行]「オススメアクションを表示する」は何？,4,あ,い,う,⌥Enter or Alt+Enter
これは【RubyMine】のショートカットキーのクイズです。全部で【10問】あります。[改行][改行]「Rakeタスクを実行する」は何？,4,あ,い,う,⌥R or Ctrl+Alt+R
これは【RubyMine】のショートカットキーのクイズです。全部で【10問】あります。[改行][改行]「...を実行する」は何？,4,あ,い,う,⌃⌥R or Alt+Shift+F10
これは【RubyMine】のショートカットキーのクイズです。全部で【10問】あります。[改行][改行]「コードをリファクタリングする」は何？,4,あ,い,う,⌃T / Ctrl+Alt+Shift+T
これは【RubyMine】のショートカットキーのクイズです。全部で【10問】あります。[改行][改行]「バージョン管理ツール(VCS)用の操作コマンドをポップアップする」は何？,4,あ,い,う,⌃V or Alt + BackQuote(`)
これは【RubyMine】のショートカットキーのクイズです。全部で【10問】あります。[改行][改行]「ERBの式出力タグを挿入する」は何？,4,あ,い,う,⇧⌘. / Ctrl+Alt+.
これは【RubyMine】のショートカットキーのクイズです。全部で【10問】あります。[改行][改行]「テキストをHTMLタグで囲む」は何？,4,あ,い,う,⌥⌘J / Ctrl+Alt+J
これは【RubyMine】のショートカットキーのクイズです。全部で【10問】あります。[改行[改行]「コードを自動整形する」は何？,4,あ,い,う,⌥⌘L / Ctrl+Alt+L
