これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「ビルド&ラン」は何？,4,あ,い,う,CMD + R
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「ビルド」は何？,4,あ,い,う,CMD + B
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「ビルドのクリーン」は何？,4,あ,い,う,CMD + SHIFT + 「K」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「起動しているアプリの終了」は何？,4,あ,い,う,CMD + 「.」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「一時停止・再開」は何？,4,あ,い,う,CMD + CONTROL + 「Y」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「Break Point の追加・削除」は何？,4,あ,い,う,CMD + 「\」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「ファイル名を検索・入力して、開く」は何？,4,あ,い,う,CMD + SHIFT + 「O」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「前に開いていたファイルに戻る」は何？,4,あ,い,う,CMD + CONTROL + ⬅
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「次に開いていたファイルに戻る」は何？,4,あ,い,う,CMD + CONTROL + ➡
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「ファイル名変更」は何？,4,あ,い,う,右クリック + REF + REN
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「ファイル内の検索」は何？,4,あ,い,う,CMD + 「F」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「検索後、次の検索結果に移動」は何？,4,あ,い,う,CMD + 「G」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「検索後、前の検索結果に移動」は何？,4,あ,い,う,CMD + SHIFT + 「G」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「プロジェクト全体を検索する」は何？,4,あ,い,う,CMD + SHIFT + 「F」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「デバイス内検索」は何？,4,あ,い,う,CMD + SPACE
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「ファイル内のメソッド一覧表示＆メソッド検索」は何？,4,あ,い,う,CMD + SHIFT +「O」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「絵文字等検索」は何？,4,あ,い,う,CONTROL + CMD + SPACE
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「編集を一つ戻す」は何？,4,あ,い,う,CMD + 「Z」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「編集を一つ進める」は何？,4,あ,い,う,CMD + SHIFT + 「Z」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「コードのインデントを適切に修正」は何？,4,あ,い,う,CONTROL + 「I」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「コメントアウト・解除」は何？,4,あ,い,う,CMD + 「/」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「インデントを下げる」は何？,4,あ,い,う,CMD + 「[」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「インデントを上げる」は何？,4,あ,い,う,CMD + 「]」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「カーソルを行頭へ移動」は何？,4,あ,い,う,CMD + ⬅
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「カーソルを行末へ移動」は何？,4,あ,い,う,CMD + ➡
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「カーソルをファイルの先頭に移動」は何？,4,あ,い,う,CMD + ⬆
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「カーソルをファイルの最後に移動」は何？,4,あ,い,う,CMD + ⬇
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「右に一単語 移動」は何？,4,あ,い,う,OPTION + ➡
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「左に一単語 移動」は何？,4,あ,い,う,OPTION + ⬅
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「ソースを折りたたむ」は何？,4,あ,い,う,CMD + OPTION + ⬅
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「折りたたんでいるソースを展開」は何？,4,あ,い,う,CMD + OPTION + ➡
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「選択した変数をまとめて変更」は何？,4,あ,い,う,CMD + CONTROL + 「E」
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「現在のカーソル位置から行末をまとめて選択」は何？,4,あ,い,う,CMD + SHIFT + ➡
これは【Xcode】のショートカットキーのクイズです。全部で【62問】あります。[改行][改行]「現在のカーソル位置から行頭をまとめて選択」は何？,4,あ,い,う,CMD + SHIFT + ⬅
